Plot Title:  20341218,,,,
#,Date Time,T (¼C),RH (%),RH (ice) (%)
12633,12/30/18 7:00,-1.242,15.054,13.86
12634,12/30/18 7:15,-2.015,15.573,14.88
12635,12/30/18 7:30,-3.449,15.792,16.03
12636,12/30/18 7:45,-4.59,16.318,17.30
12637,12/30/18 8:00,-4.987,17.141,18.38
12638,12/30/18 8:15,-5.574,18.013,19.64
12639,12/30/18 8:30,-6.042,18.695,20.62
12640,12/30/18 8:45,-5.76,19.42,21.16
12641,12/30/18 9:00,-4.957,20.049,21.27
12642,12/30/18 9:15,-4.137,20.424,21.11
12643,12/30/18 9:30,-2.247,20.837,20.30
12644,12/30/18 9:45,-1.47,20.92,19.88
12645,12/30/18 10:00,-1.699,20.549,19.65
12646,12/30/18 10:15,-2.189,19.319,18.74
12647,12/30/18 10:30,-3.094,18.03,18.04
12648,12/30/18 10:45,-4.834,17.279,18.42
12649,12/30/18 11:00,-5.511,17.111,18.69
12650,12/30/18 11:15,-5.418,17.214,18.74
12651,12/30/18 11:30,-5.667,17.491,19.17
12652,12/30/18 11:45,-6.452,17.51,19.70
12653,12/30/18 12:00,-8.297,17.468,20.86
12654,12/30/18 12:15,-9.679,17.835,22.13
12655,12/30/18 12:30,-10.406,18.557,23.32
12656,12/30/18 12:45,-10.301,19.517,24.21
12657,12/30/18 13:00,-10.757,20.122,25.11
12658,12/30/18 13:15,-11.65,20.316,25.89
12659,12/30/18 13:30,-13.581,20.064,26.89
12660,12/30/18 13:45,-14.865,20.011,27.67
12661,12/30/18 14:00,-15.709,20.674,28.88
12662,12/30/18 14:15,-16.409,21.31,29.98
12663,12/30/18 14:30,-17.77,21.803,31.35
12664,12/30/18 14:45,-19.423,21.963,32.59
12665,12/30/18 15:00,-20.931,22.344,33.95
12666,12/30/18 15:15,-22.218,22.737,35.18
12667,12/30/18 15:30,-23.25,23.145,36.26
12668,12/30/18 15:45,-24.543,23.44,37.39
12669,12/30/18 16:00,-26.019,23.477,38.39
12670,12/30/18 16:15,-27.153,23.271,38.92
12671,12/30/18 16:30,-28.34,23.359,39.78
12672,12/30/18 16:45,-29.121,23.537,40.47
12673,12/30/18 17:00,-29.927,23.889,41.34
12674,12/30/18 17:15,-30.76,24.413,42.41
12675,12/30/18 17:30,-31.188,24.995,43.27
12676,12/30/18 17:45,-31.772,25.679,44.33
12677,12/30/18 18:00,-32.069,26.267,45.11
12678,12/30/18 18:15,-32.143,26.987,45.88
12679,12/30/18 18:30,-32.069,27.806,46.65
12680,12/30/18 18:45,-31.92,28.802,47.55
12681,12/30/18 19:00,-31.698,29.659,48.26
12682,12/30/18 19:15,-31.045,30.584,48.76
12683,12/30/18 19:30,-30.831,31.438,49.48
12684,12/30/18 19:45,-30.619,32.06,49.96
12685,12/30/18 20:00,-30.34,32.632,50.35
12686,12/30/18 20:15,-29.79,33.146,50.51
12687,12/30/18 20:30,-29.52,33.688,50.88
12688,12/30/18 20:45,-29.253,34.173,51.19
12689,12/30/18 21:00,-28.858,34.614,51.37
12690,12/30/18 21:15,-28.086,35.154,51.41
12691,12/30/18 21:30,-27.708,35.794,51.80
12692,12/30/18 21:45,-26.371,36.284,51.43
12693,12/30/18 22:00,-25.214,37.414,51.80
12694,12/30/18 22:15,-24.709,38.554,52.61
12695,12/30/18 22:30,-24.433,38.615,52.50
12696,12/30/18 22:45,-23.943,38.131,51.69
12697,12/30/18 23:00,-23.889,37.336,50.86
12698,12/30/18 23:15,-24.323,36.14,49.95
12699,12/30/18 23:30,-24.488,35.489,49.41
12700,12/30/18 23:45,-24.433,35.437,49.32
12701,12/31/18 0:00,-24.214,35.461,49.20
12702,12/31/18 0:15,-23.781,35.71,49.17
12703,12/31/18 0:30,-23.041,36.108,49.08
12704,12/31/18 0:45,-22.626,36.616,49.32
12705,12/31/18 1:00,-21.766,36.885,49.03
12706,12/31/18 1:15,-20.167,37.064,48.17
12707,12/31/18 1:30,-20.026,36.935,47.95
12708,12/31/18 1:45,-19.7,36.477,47.28
12709,12/31/18 2:00,-18.922,36.095,46.39
12710,12/31/18 2:15,-18.252,35.757,45.62
12711,12/31/18 2:30,-17.424,35.14,44.47
12712,12/31/18 2:45,-16.284,34.668,43.25
12713,12/31/18 3:00,-15.104,34.077,41.89
12714,12/31/18 3:15,-14.197,32.972,40.20
12715,12/31/18 3:30,-14.042,31.723,38.85
12716,12/31/18 3:45,-14.392,30.845,38.20
12717,12/31/18 4:00,-14.549,30.528,37.98
12718,12/31/18 4:15,-13.965,30.613,37.69
12719,12/31/18 4:30,-12.38,30.79,36.84
12720,12/31/18 4:45,-9.851,30.474,34.88
12721,12/31/18 5:00,-8.364,29.066,32.50
12722,12/31/18 5:15,-9.066,26.586,30.48
12723,12/31/18 5:30,-10.197,25.001,29.63
12724,12/31/18 5:45,-10.616,24.594,29.49
12725,12/31/18 6:00,-10.934,24.445,29.55
12726,12/31/18 6:15,-10.476,24.511,29.32
12727,12/31/18 6:30,-10.231,24.436,29.09
12728,12/31/18 6:45,-9.747,24.316,28.65
12729,12/31/18 7:00,-9.782,24,28.36
12730,12/31/18 7:15,-8.864,23.786,27.55
12731,12/31/18 7:30,-7.348,23.519,26.30
12732,12/31/18 7:45,-5.141,23.235,24.58
12733,12/31/18 8:00,-4.016,22.678,23.29
12734,12/31/18 8:15,-3.807,21.731,22.21
12735,12/31/18 8:30,-3.33,20.927,21.09
12736,12/31/18 8:45,-3.301,20.284,20.43
12737,12/31/18 9:00,-3.183,19.775,19.84
12738,12/31/18 9:15,-3.153,19.324,19.37
12739,12/31/18 9:30,-3.035,19.007,18.98
12740,12/31/18 9:45,-3.124,18.677,18.71
12741,12/31/18 10:00,-3.153,18.416,18.47
12742,12/31/18 10:15,-3.183,18.089,18.16
12743,12/31/18 10:30,-3.212,17.893,17.98
12744,12/31/18 10:45,-3.449,17.619,17.86
12745,12/31/18 11:00,-4.106,17.386,18.05
12746,12/31/18 11:15,-5.141,17.067,18.41
12747,12/31/18 11:30,-5.854,16.898,18.70
12748,12/31/18 11:45,-6.898,16.839,19.32
12749,12/31/18 12:00,-7.543,16.867,19.77
12750,12/31/18 12:15,-8.231,17.021,20.37
12751,12/31/18 12:30,-8.797,17.053,20.77
12752,12/31/18 12:45,-10.127,16.913,21.50
12753,12/31/18 13:00,-11.613,16.797,22.35
12754,12/31/18 13:15,-13.05,17.001,23.48
12755,12/31/18 13:30,-15.264,17.127,25.05
12756,12/31/18 13:45,-17.04,17.212,26.29
12757,12/31/18 14:00,-18.34,17.573,27.49
12758,12/31/18 14:15,-19.194,18.083,28.56
12759,12/31/18 14:30,-19.839,18.788,29.68
12760,12/31/18 14:45,-20.738,19.411,30.89
12761,12/31/18 15:00,-21.518,19.976,31.96
12762,12/31/18 15:15,-21.916,20.624,32.87
12763,12/31/18 15:30,-22.32,21.207,33.72
12764,12/31/18 15:45,-22.678,21.792,34.53
12765,12/31/18 16:00,-22.989,22.316,35.26
12766,12/31/18 16:15,-23.515,22.702,35.99
12767,12/31/18 16:30,-23.835,23.041,36.53
12768,12/31/18 16:45,-24.323,23.456,37.27
12769,12/31/18 17:00,-24.932,23.801,38.01
12770,12/31/18 17:15,-25.671,24.043,38.73
12771,12/31/18 17:30,-26.136,24.395,39.38
12772,12/31/18 17:45,-26.789,24.85,40.26
12773,12/31/18 18:00,-27.398,25.216,41.02
12774,12/31/18 18:15,-27.959,25.585,41.76
12775,12/31/18 18:30,-28.598,25.886,42.47
12776,12/31/18 18:45,-29.386,26.232,43.33
12777,12/31/18 19:00,-29.858,26.66,44.07
12778,12/31/18 19:15,-30.201,27.274,44.90
12779,12/31/18 19:30,-30.34,28.077,45.80
12780,12/31/18 19:45,-30.479,28.935,46.75
12781,12/31/18 20:00,-30.479,29.919,47.73
12782,12/31/18 20:15,-30.479,30.927,48.74
12783,12/31/18 20:30,-30.34,31.945,49.67
12784,12/31/18 20:45,-30.201,32.932,50.56
12785,12/31/18 21:00,-30.063,33.973,51.51
12786,12/31/18 21:15,-29.858,34.932,52.34
12787,12/31/18 21:30,-29.655,35.833,53.11
12788,12/31/18 21:45,-29.386,36.71,53.81
12789,12/31/18 22:00,-29.253,37.627,54.64
12790,12/31/18 22:15,-28.989,38.472,55.31
12791,12/31/18 22:30,-28.662,39.296,55.93
12792,12/31/18 22:45,-27.959,40.193,56.37
12793,12/31/18 23:00,-27.092,41.166,56.78
12794,12/31/18 23:15,-26.253,42.138,57.20
12795,12/31/18 23:30,-25.556,42.953,57.56
12796,12/31/18 23:45,-24.988,43.472,57.71
12797,1/1/19 0:00,-24.433,43.824,57.71
12798,1/1/19 0:15,-23.889,44.008,57.54
12799,1/1/19 0:30,-23.356,44.051,57.23
12800,1/1/19 0:45,-22.833,43.896,56.74
12801,1/1/19 1:00,-22.32,43.627,56.14
12802,1/1/19 1:15,-21.716,43.397,55.51
12803,1/1/19 1:30,-21.174,43.044,54.81
12804,1/1/19 1:45,-20.499,42.706,54.03
12805,1/1/19 2:00,-19.886,42.329,53.25
12806,1/1/19 2:15,-19.285,41.891,52.43
12807,1/1/19 2:30,-18.607,41.403,51.50
12808,1/1/19 2:45,-17.64,40.802,50.27
12809,1/1/19 3:00,-17.21,40.102,49.29
12810,1/1/19 3:15,-16.618,39.476,48.28
12811,1/1/19 3:30,-16.037,38.961,47.39
12812,1/1/19 3:45,-13.466,39.229,45.98
12813,1/1/19 4:00,-11.65,39.558,45.13
12814,1/1/19 4:15,-10.546,38.201,43.06
12815,1/1/19 4:30,-9.405,36.771,40.88
12816,1/1/19 4:45,-8.198,35.511,38.84
12817,1/1/19 5:00,-7.026,33.683,36.25
12818,1/1/19 5:15,-6.105,31.929,33.90
12819,1/1/19 5:30,-5.979,30.456,32.34
12820,1/1/19 5:45,-6.136,29.541,31.53
12821,1/1/19 6:00,-5.542,28.47,30.07
12822,1/1/19 6:15,-5.141,27.439,28.78
12823,1/1/19 6:30,-3.986,26.557,27.15
12824,1/1/19 6:45,-2.566,25.972,25.64
12825,1/1/19 7:00,-1.67,24.862,23.95
12826,1/1/19 7:15,-0.845,23.544,22.09
12827,1/1/19 7:30,-0.032,22.505,20.53
12828,1/1/19 7:45,0.742,21.521,19.04
12829,1/1/19 8:00,1.588,20.664,17.63
12830,1/1/19 8:15,2.343,19.467,15.94
12831,1/1/19 8:30,2.503,18.753,15.13
12832,1/1/19 8:45,3.433,18.082,13.85
12833,1/1/19 9:00,3.564,17.56,13.24
12834,1/1/19 9:15,2.289,17.554,14.07
12835,1/1/19 9:30,2.477,16.903,13.29
12836,1/1/19 9:45,2.956,16.797,12.88
12837,1/1/19 10:00,3.696,16.372,11.97
12838,1/1/19 10:15,3.301,15.985,11.84
12839,1/1/19 10:30,2.664,15.586,11.85
12840,1/1/19 10:45,1.94,15.217,11.96
12841,1/1/19 11:00,1.643,14.936,11.87
12842,1/1/19 11:15,1.208,14.847,12.06
12843,1/1/19 11:30,0.301,14.537,12.34
12844,1/1/19 11:45,-0.789,14.284,12.80
12845,1/1/19 12:00,-1.958,14.227,13.50
12846,1/1/19 12:15,-3.508,14.282,14.56
12847,1/1/19 12:30,-5.48,14.315,15.88
12848,1/1/19 12:45,-6.706,14.449,16.81
12849,1/1/19 13:00,-8.297,14.629,18.02
12850,1/1/19 13:15,-9.473,14.827,18.98
12851,1/1/19 13:30,-10.301,15.042,19.74
12852,1/1/19 13:45,-12.123,15.139,21.02
12853,1/1/19 14:00,-13.619,15.315,22.17
12854,1/1/19 14:15,-15.385,15.538,23.54
12855,1/1/19 14:30,-17.167,16.009,25.17
12856,1/1/19 14:45,-18.563,16.246,26.31
12857,1/1/19 15:00,-18.787,16.671,26.88
12858,1/1/19 15:15,-19.331,17.077,27.64
12859,1/1/19 15:30,-19.7,17.367,28.17
12860,1/1/19 15:45,-19.654,17.744,28.52
12861,1/1/19 16:00,-20.262,17.956,29.13
12862,1/1/19 16:15,-21.272,17.646,29.47
12863,1/1/19 16:30,-22.678,17.376,30.12
12864,1/1/19 16:45,-24.433,17.332,31.21
12865,1/1/19 17:00,-24.876,17.797,31.97
12866,1/1/19 17:15,-25.671,19.304,33.99
12867,1/1/19 17:30,-26.136,20.941,35.93
12868,1/1/19 17:45,-26.371,22.431,37.57
12869,1/1/19 18:00,-26.49,23.74,38.96
12870,1/1/19 18:15,-26.312,24.918,40.02
12871,1/1/19 18:30,-25.902,26.171,41.01
12872,1/1/19 18:45,-25.556,27.179,41.79
12873,1/1/19 19:00,-25.384,27.903,42.40
12874,1/1/19 19:15,-24.988,28.441,42.68
12875,1/1/19 19:30,-25.844,29.041,43.84
12876,1/1/19 19:45,-25.157,29.015,43.37
12877,1/1/19 20:00,-25.214,29.422,43.81
12878,1/1/19 20:15,-24.543,29.749,43.70
12879,1/1/19 20:30,-25.101,30.078,44.39
12880,1/1/19 20:45,-25.902,30.12,44.96
12881,1/1/19 21:00,-26.136,30.39,45.38
12882,1/1/19 21:15,-26.077,31.038,45.99
12883,1/1/19 21:30,-25.214,31.792,46.18
12884,1/1/19 21:45,-24.105,32.486,46.15
12885,1/1/19 22:00,-23.621,33.031,46.38
12886,1/1/19 22:15,-22.473,33.848,46.46
12887,1/1/19 22:30,-21.966,34.572,46.85
12888,1/1/19 22:45,-21.567,34.38,46.40
12889,1/1/19 23:00,-21.028,33.998,45.67
12890,1/1/19 23:15,-21.125,33.343,45.07
12891,1/1/19 23:30,-20.98,32.535,44.17
12892,1/1/19 23:45,-21.125,32.285,44.02
12893,1/2/19 0:00,-20.931,32.216,43.82
12894,1/2/19 0:15,-20.738,32.382,43.86
12895,1/2/19 0:30,-20.595,32.574,43.96
12896,1/2/19 0:45,-20.69,32.711,44.16
12897,1/2/19 1:00,-20.931,32.775,44.38
12898,1/2/19 1:15,-20.451,33.147,44.44
12899,1/2/19 1:30,-18.563,34.96,45.03
12900,1/2/19 1:45,-17.04,37.59,46.67
12901,1/2/19 2:00,-15.873,39.272,47.59
12902,1/2/19 2:15,-14.905,40.378,48.07
12903,1/2/19 2:30,-15.064,40.359,48.15
12904,1/2/19 2:45,-14.549,39.514,46.97
12905,1/2/19 3:00,-16.037,39.224,47.65
12906,1/2/19 3:15,-17.125,38.194,47.33
12907,1/2/19 3:30,-17.597,37.878,47.32
12908,1/2/19 3:45,-17.727,38.038,47.56
12909,1/2/19 4:00,-17.467,38.417,47.77
12910,1/2/19 4:15,-17.295,38.786,48.03
12911,1/2/19 4:30,-15.954,38.824,47.19
12912,1/2/19 4:45,-15.385,38.509,46.51
12913,1/2/19 5:00,-14.667,37.562,45.10
12914,1/2/19 5:15,-14.159,36.821,44.02
12915,1/2/19 5:30,-13.696,35.892,42.79
12916,1/2/19 5:45,-13.201,35.169,41.75
12917,1/2/19 6:00,-13.126,34.219,40.75
12918,1/2/19 6:15,-12.714,33.6,39.86
12919,1/2/19 6:30,-14.042,32.807,39.93
12920,1/2/19 6:45,-15.024,32.29,40.06
12921,1/2/19 7:00,-15.832,32.301,40.59
12922,1/2/19 7:15,-16.367,32.667,41.31
12923,1/2/19 7:30,-16.828,33.336,42.27
12924,1/2/19 7:45,-17.424,34.313,43.64
12925,1/2/19 8:00,-17.381,35.233,44.53
12926,1/2/19 8:15,-17.338,35.915,45.18
12927,1/2/19 8:30,-17.295,36.829,46.07
12928,1/2/19 8:45,-16.786,37.355,46.27
12929,1/2/19 9:00,-16.702,37.862,46.72
12930,1/2/19 9:15,-16.326,38.168,46.78
12931,1/2/19 9:30,-16.409,37.895,46.56
12932,1/2/19 9:45,-16.744,37.945,46.83
12933,1/2/19 10:00,-16.828,37.906,46.84
12934,1/2/19 10:15,-16.955,37.892,46.91
12935,1/2/19 10:30,-17.338,37.994,47.26
12936,1/2/19 10:45,-17.338,38.14,47.41
12937,1/2/19 11:00,-15.466,38.5,46.55
12938,1/2/19 11:15,-13.543,38.101,44.90
12939,1/2/19 11:30,-12.013,36.43,42.24
12940,1/2/19 11:45,-10.863,34.36,39.42
12941,1/2/19 12:00,-12.159,32.509,38.41
12942,1/2/19 12:15,-14.042,31.12,38.25
12943,1/2/19 12:30,-15.385,30.028,38.03
12944,1/2/19 12:45,-16.492,29.203,37.92
12945,1/2/19 13:00,-17.727,28.489,38.01
12946,1/2/19 13:15,-18.967,28.199,38.53
12947,1/2/19 13:30,-18.518,28.179,38.22
12948,1/2/19 13:45,-17.253,28.682,37.90
12949,1/2/19 14:00,-16.828,29.112,38.05
12950,1/2/19 14:15,-17.338,29.066,38.34
12951,1/2/19 14:30,-18.296,29.161,39.05
12952,1/2/19 14:45,-19.469,30.191,40.85
12953,1/2/19 15:00,-20.026,31.714,42.73
12954,1/2/19 15:15,-20.167,33.088,44.20
12955,1/2/19 15:30,-20.547,34.517,45.87
12956,1/2/19 15:45,-20.642,36.024,47.44
12957,1/2/19 16:00,-20.738,37.724,49.20
12958,1/2/19 16:15,-21.916,38.452,50.70
12959,1/2/19 16:30,-22.781,38.609,51.42
12960,1/2/19 16:45,-24.214,38.641,52.38
12961,1/2/19 17:00,-25.101,38.423,52.74
12962,1/2/19 17:15,-25.498,39,53.57
12963,1/2/19 17:30,-25.556,40.066,54.68
12964,1/2/19 17:45,-25.441,41.346,55.88
12965,1/2/19 18:00,-25.384,42.696,57.20
12966,1/2/19 18:15,-25.214,43.943,58.33
12967,1/2/19 18:30,-25.101,45.095,59.41
12968,1/2/19 18:45,-24.932,46.112,60.32
12969,1/2/19 19:00,-24.598,47.094,61.08
12970,1/2/19 19:15,-24.214,48.054,61.79
12971,1/2/19 19:30,-23.781,48.938,62.40
12972,1/2/19 19:45,-23.462,49.805,63.06
12973,1/2/19 20:00,-23.093,50.514,63.52
12974,1/2/19 20:15,-22.833,51.07,63.91
12975,1/2/19 20:30,-22.422,51.487,64.06
12976,1/2/19 20:45,-21.966,51.774,64.05
12977,1/2/19 21:00,-22.016,51.685,64.00
12978,1/2/19 21:15,-22.524,51.199,63.84
12979,1/2/19 21:30,-23.303,50.537,63.68
12980,1/2/19 21:45,-23.409,50.085,63.30
12981,1/2/19 22:00,-23.515,50.178,63.46
12982,1/2/19 22:15,-23.568,50.279,63.60
12983,1/2/19 22:30,-23.462,50.567,63.82
12984,1/2/19 22:45,-23.462,50.92,64.17
12985,1/2/19 23:00,-23.462,51.191,64.44
12986,1/2/19 23:15,-23.356,51.397,64.58
12987,1/2/19 23:30,-22.729,51.792,64.57
12988,1/2/19 23:45,-21.916,52.244,64.49
12989,1/3/19 0:00,-21.272,52.425,64.25
12990,1/3/19 0:15,-21.028,52.3,63.97
12991,1/3/19 0:30,-20.931,52.043,63.65
12992,1/3/19 0:45,-20.167,51.313,62.42
12993,1/3/19 1:00,-19.793,50.986,61.85
12994,1/3/19 1:15,-19.561,50.498,61.21
12995,1/3/19 1:30,-19.24,49.827,60.33
12996,1/3/19 1:45,-18.34,48.82,58.74
12997,1/3/19 2:00,-17.553,47.645,57.05
12998,1/3/19 2:15,-17.04,46.08,55.16
12999,1/3/19 2:30,-16.997,44.467,53.52
13000,1/3/19 2:45,-17.125,43.223,52.35
13001,1/3/19 3:00,-17.125,42.248,51.38
13002,1/3/19 3:15,-16.326,41.453,50.06
13003,1/3/19 3:30,-15.547,40.853,48.96
13004,1/3/19 3:45,-14.51,39.724,47.16
13005,1/3/19 4:00,-13.888,38.357,45.38
13006,1/3/19 4:15,-13.126,37.052,43.58
13007,1/3/19 4:30,-12.676,35.583,41.82
13008,1/3/19 4:45,-12.38,34.265,40.31
13009,1/3/19 5:00,-11.613,33.228,38.78
13010,1/3/19 5:15,-10.863,32.332,37.39
13011,1/3/19 5:30,-10.231,31.417,36.07
13012,1/3/19 5:45,-9.542,30.655,34.86
13013,1/3/19 6:00,-8.797,30.293,34.01
13014,1/3/19 6:15,-8.797,29.831,33.55
13015,1/3/19 6:30,-8.066,28.597,31.84
13016,1/3/19 6:45,-8.73,27.764,31.44
13017,1/3/19 7:00,-8.63,27.244,30.85
13018,1/3/19 7:15,-8.864,26.54,30.30
13019,1/3/19 7:30,-9.337,26.004,30.07
13020,1/3/19 7:45,-8.331,25.709,29.12
13021,1/3/19 8:00,-8,25.327,28.53
13022,1/3/19 8:15,-7.51,24.831,27.71
13023,1/3/19 8:30,-6.77,24.32,26.72
13024,1/3/19 8:45,-6.642,23.856,26.17
13025,1/3/19 9:00,-6.168,23.352,25.36
13026,1/3/19 9:15,-5.233,22.974,24.38
13027,1/3/19 9:30,-4.076,22.385,23.03
13028,1/3/19 9:45,-1.929,21.859,21.11
13029,1/3/19 10:00,-0.62,21.624,20.03
13030,1/3/19 10:15,0.218,21.226,19.08
13031,1/3/19 10:30,0.55,20.14,17.78
13032,1/3/19 10:45,0.246,19.011,16.85
13033,1/3/19 11:00,0.384,18.299,16.05
13034,1/3/19 11:15,-0.06,17.683,15.72
13035,1/3/19 11:30,-1.015,17.235,15.89
13036,1/3/19 11:45,-1.356,17.281,16.16
13037,1/3/19 12:00,-1.958,18.422,17.69
13038,1/3/19 12:15,-2.771,18.049,17.85
13039,1/3/19 12:30,-5.418,17.246,18.77
13040,1/3/19 12:45,-7.869,17.042,20.16
13041,1/3/19 13:00,-10.546,16.698,21.55
13042,1/3/19 13:15,-12.751,16.764,23.05
13043,1/3/19 13:30,-14.746,17.252,24.84
13044,1/3/19 13:45,-16.87,17.849,26.81
13045,1/3/19 14:00,-18.877,18.663,28.93
13046,1/3/19 14:15,-19.24,20.003,30.51
13047,1/3/19 14:30,-19.331,22.368,32.93
13048,1/3/19 14:45,-19.933,24.946,35.90
13049,1/3/19 15:00,-20.167,27.494,38.60
13050,1/3/19 15:15,-20.214,30.39,41.53
13051,1/3/19 15:30,-20.309,33.103,44.30
13052,1/3/19 15:45,-20.499,35.457,46.78
13053,1/3/19 16:00,-21.125,37.188,48.92
13054,1/3/19 16:15,-22.016,38.699,51.01
13055,1/3/19 16:30,-22.937,40.301,53.21
13056,1/3/19 16:45,-23.674,41.906,55.29
13057,1/3/19 17:00,-24.214,43.463,57.20
13058,1/3/19 17:15,-24.378,45.443,59.29
13059,1/3/19 17:30,-24.709,47.545,61.61
13060,1/3/19 17:45,-25.101,49.18,63.50
13061,1/3/19 18:00,-26.253,50.171,65.24
13062,1/3/19 18:15,-27.959,48.918,65.09
13063,1/3/19 18:30,-29.386,47.899,65.00
13064,1/3/19 18:45,-30.27,47.206,64.88
13065,1/3/19 19:00,-30.76,46.947,64.94
13066,1/3/19 19:15,-30.76,47.027,65.02
13067,1/3/19 19:30,-30.201,47.565,65.20
13068,1/3/19 19:45,-29.453,48.481,65.63
13069,1/3/19 20:00,-28.727,49.394,66.07
13070,1/3/19 20:15,-28.149,50.258,66.55
13071,1/3/19 20:30,-27.833,51.081,67.17
13072,1/3/19 20:45,-27.584,51.68,67.61
13073,1/3/19 21:00,-27.833,52.12,68.21
13074,1/3/19 21:15,-27.833,52.199,68.29
13075,1/3/19 21:30,-27.337,52.438,68.21
13076,1/3/19 21:45,-26.729,52.8,68.17
13077,1/3/19 22:00,-26.253,53.195,68.26
13078,1/3/19 22:15,-25.728,53.519,68.24
13079,1/3/19 22:30,-25.101,53.993,68.31
13080,1/3/19 22:45,-24.16,54.573,68.28
13081,1/3/19 23:00,-23.568,55.043,68.36
13082,1/3/19 23:15,-23.409,54.963,68.18
13083,1/3/19 23:30,-23.25,54.535,67.65
13084,1/3/19 23:45,-23.093,53.972,66.98
13085,1/4/19 0:00,-22.989,53.425,66.37
13086,1/4/19 0:15,-22.781,52.919,65.73
13087,1/4/19 0:30,-22.626,52.457,65.16
13088,1/4/19 0:45,-22.575,52.005,64.68
13089,1/4/19 1:00,-22.32,51.529,64.04
13090,1/4/19 1:15,-22.117,51.18,63.56
13091,1/4/19 1:30,-21.617,50.792,62.84
13092,1/4/19 1:45,-20.738,50.459,61.94
13093,1/4/19 2:00,-19.886,50.256,61.18
13094,1/4/19 2:15,-19.423,49.745,60.37
13095,1/4/19 2:30,-18.607,49.227,59.32
13096,1/4/19 2:45,-18.032,48.501,58.22
13097,1/4/19 3:00,-17.295,47.456,56.70
13098,1/4/19 3:15,-16.618,46.195,55.00
13099,1/4/19 3:30,-16.202,44.629,53.16
13100,1/4/19 3:45,-16.202,42.967,51.50
13101,1/4/19 4:00,-15.954,41.325,49.70
13102,1/4/19 4:15,-16.119,40.087,48.56
13103,1/4/19 4:30,-16.284,39.195,47.78
13104,1/4/19 4:45,-16.367,38.572,47.21
13105,1/4/19 5:00,-16.326,38.109,46.72
13106,1/4/19 5:15,-15.506,37.821,45.90
13107,1/4/19 5:30,-13.772,37.277,44.23
13108,1/4/19 5:45,-12.975,36.147,42.58
13109,1/4/19 6:00,-12.306,34.843,40.84
13110,1/4/19 6:15,-12.159,33.445,39.35
13111,1/4/19 6:30,-11.94,32.591,38.35
13112,1/4/19 6:45,-11.831,31.814,37.50
13113,1/4/19 7:00,-12.159,31.236,37.14
13114,1/4/19 7:15,-12.233,30.743,36.69
13115,1/4/19 7:30,-11.794,30.357,36.02
13116,1/4/19 7:45,-13.277,30.646,37.28
13117,1/4/19 8:00,-13.965,31.187,38.26
13118,1/4/19 8:15,-14.432,31.716,39.10
13119,1/4/19 8:30,-14.314,32.119,39.42
13120,1/4/19 8:45,-14.236,32.517,39.77
13121,1/4/19 9:00,-13.657,32.634,39.51
13122,1/4/19 9:15,-13.619,32.427,39.28
13123,1/4/19 9:30,-13.315,31.853,38.51
13124,1/4/19 9:45,-12.863,31.2,37.56
13125,1/4/19 10:00,-12.196,30.32,36.25
13126,1/4/19 10:15,-12.159,29.286,35.19
13127,1/4/19 10:30,-12.491,28.307,34.43
13128,1/4/19 10:45,-12.751,27.886,34.17
13129,1/4/19 11:00,-12.825,27.327,33.66
13130,1/4/19 11:15,-13.696,26.764,33.67
13131,1/4/19 11:30,-15.064,26.038,33.83
13132,1/4/19 11:45,-16.451,25.742,34.44
13133,1/4/19 12:00,-17.553,25.897,35.31
13134,1/4/19 12:15,-16.955,26.342,35.36
13135,1/4/19 12:30,-16.243,27.375,35.93
13136,1/4/19 12:45,-16.326,28.249,36.86
13137,1/4/19 13:00,-17.51,27.934,37.32
13138,1/4/19 13:15,-19.012,27.352,37.71
13139,1/4/19 13:30,-20.026,26.964,37.98
13140,1/4/19 13:45,-20.738,27.145,38.62
13141,1/4/19 14:00,-20.642,27.543,38.96
13142,1/4/19 14:15,-20.451,27.98,39.27
13143,1/4/19 14:30,-20.738,28.224,39.70
13144,1/4/19 14:45,-20.547,28.271,39.63
13145,1/4/19 15:00,-21.174,28.454,40.22
13146,1/4/19 15:15,-22.32,28.144,40.65
13147,1/4/19 15:30,-22.885,27.975,40.85
13148,1/4/19 15:45,-23.356,28.112,41.29
13149,1/4/19 16:00,-24.654,28.264,42.29
13150,1/4/19 16:15,-26.729,27.873,43.25
13151,1/4/19 16:30,-28.213,27.683,44.02
13152,1/4/19 16:45,-28.989,28.14,44.98
13153,1/4/19 17:00,-29.253,29.165,46.18
13154,1/4/19 17:15,-29.386,30.428,47.53
13155,1/4/19 17:30,-29.386,31.898,49.00
13156,1/4/19 17:45,-29.253,33.431,50.45
13157,1/4/19 18:00,-29.121,34.871,51.80
13158,1/4/19 18:15,-29.055,36.239,53.12
13159,1/4/19 18:30,-29.121,37.473,54.40
13160,1/4/19 18:45,-29.055,38.661,55.55
13161,1/4/19 19:00,-29.055,39.779,56.66
13162,1/4/19 19:15,-29.055,40.753,57.64
13163,1/4/19 19:30,-29.121,41.549,58.48
13164,1/4/19 19:45,-29.121,42.157,59.09
13165,1/4/19 20:00,-29.121,42.764,59.69
13166,1/4/19 20:15,-28.989,43.304,60.15
13167,1/4/19 20:30,-28.598,43.905,60.49
13168,1/4/19 20:45,-28.213,44.588,60.93
13169,1/4/19 21:00,-27.833,45.243,61.33
